#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
HPGDS	AKR1C3	9606.ENSP00000295256	9606.ENSP00000369927	0	0	0	0	0.053	0.071	0.900	0.365	0.936
HPGDS	EPHX1	9606.ENSP00000295256	9606.ENSP00000480004	0	0	0	0	0.086	0	0.900	0.593	0.959
HPGDS	PTGDS	9606.ENSP00000295256	9606.ENSP00000360687	0	0	0	0	0.087	0	0.900	0.910	0.991
HSD11B1	BCHE	9606.ENSP00000355995	9606.ENSP00000264381	0	0	0	0	0.063	0.057	0	0.426	0.449
HSD11B1	PECR	9606.ENSP00000355995	9606.ENSP00000265322	0	0	0.371	0	0.074	0.066	0	0.060	0.420
HSD11B1	PPARG	9606.ENSP00000355995	9606.ENSP00000287820	0	0	0	0	0.066	0	0	0.445	0.459
HSD11B1	LEP	9606.ENSP00000355995	9606.ENSP00000312652	0	0	0	0	0.050	0	0	0.460	0.465
HSD11B1	PCK1	9606.ENSP00000355995	9606.ENSP00000319814	0	0	0	0	0.106	0	0	0.372	0.415
HSD11B1	ZBTB16	9606.ENSP00000355995	9606.ENSP00000338157	0	0	0	0	0.056	0.100	0	0.448	0.490
HSD11B1	NR3C2	9606.ENSP00000355995	9606.ENSP00000350815	0	0	0	0	0.063	0	0	0.800	0.805
HSD11B1	IGF1	9606.ENSP00000355995	9606.ENSP00000376637	0	0	0	0	0.072	0	0	0.400	0.419
HSD11B1	CIDEC	9606.ENSP00000355995	9606.ENSP00000373328	0	0	0	0	0.366	0	0	0.134	0.427
HSD11B1	VLDLR	9606.ENSP00000355995	9606.ENSP00000371532	0	0	0	0	0	0	0	0.462	0.461
HSD11B1	AKR1C3	9606.ENSP00000355995	9606.ENSP00000369927	0	0	0	0	0.111	0.045	0.098	0.438	0.512
HSD11B1	ADIPOQ	9606.ENSP00000355995	9606.ENSP00000389814	0	0	0	0	0.059	0	0	0.605	0.613
HSD11B1	CD36	9606.ENSP00000355995	9606.ENSP00000415743	0	0	0	0	0.098	0.292	0	0.536	0.678
HSD17B11	PECR	9606.ENSP00000351035	9606.ENSP00000265322	0	0	0.440	0	0.067	0	0	0.141	0.512
HSD17B11	AKR1C3	9606.ENSP00000351035	9606.ENSP00000369927	0	0	0	0	0.111	0.045	0.098	0.321	0.411
HSD17B11	METTL7A	9606.ENSP00000351035	9606.ENSP00000448785	0	0	0	0	0.082	0.064	0	0.445	0.481
HSPA12A	HSPB8	9606.ENSP00000489674	9606.ENSP00000281938	0	0	0	0	0.149	0.071	0	0.319	0.414
HSPA12A	EPB41L3	9606.ENSP00000489674	9606.ENSP00000343158	0	0	0	0	0.110	0.614	0	0.043	0.642
HSPA12A	HSPB7	9606.ENSP00000489674	9606.ENSP00000364870	0	0	0	0	0.108	0.071	0	0.386	0.447
HSPB2	DUSP1	9606.ENSP00000302476	9606.ENSP00000239223	0	0	0	0	0.065	0.230	0	0.269	0.428
HSPB2	HSPB8	9606.ENSP00000302476	9606.ENSP00000281938	0	0	0	0.697	0.138	0.501	0	0.891	0.949
HSPB2	COX7A1	9606.ENSP00000302476	9606.ENSP00000292907	0	0	0	0	0.485	0	0	0.118	0.527
HSPB2	CFL2	9606.ENSP00000302476	9606.ENSP00000298159	0	0	0	0	0.062	0	0	0.514	0.524
HSPB2	IGF1	9606.ENSP00000302476	9606.ENSP00000376637	0	0	0	0	0.109	0	0	0.360	0.405
HSPB2	SYNM	9606.ENSP00000302476	9606.ENSP00000336775	0	0	0	0	0.087	0.046	0	0.488	0.515
HSPB2	LMOD1	9606.ENSP00000302476	9606.ENSP00000356257	0	0	0	0	0.254	0	0	0.407	0.539
HSPB2	VIM	9606.ENSP00000302476	9606.ENSP00000446007	0	0	0	0	0.104	0.095	0	0.595	0.643
HSPB2	HSPB7	9606.ENSP00000302476	9606.ENSP00000364870	0	0	0	0.662	0.414	0	0	0.477	0.681
HSPB2	CRYAB	9606.ENSP00000302476	9606.ENSP00000433560	0	0	0.072	0.853	0.557	0.785	0	0.220	0.921
HSPB7	CASQ2	9606.ENSP00000364870	9606.ENSP00000261448	0	0	0	0	0.322	0.052	0	0.175	0.424
HSPB7	HSPB8	9606.ENSP00000364870	9606.ENSP00000281938	0	0	0	0.664	0.191	0.696	0	0.671	0.912
HSPB7	COX7A1	9606.ENSP00000364870	9606.ENSP00000292907	0	0	0	0	0.245	0	0	0.307	0.454
HSPB7	HSPB2	9606.ENSP00000364870	9606.ENSP00000302476	0	0	0	0.662	0.414	0	0	0.477	0.681
HSPB7	CRYAB	9606.ENSP00000364870	9606.ENSP00000433560	0	0	0	0.668	0.191	0	0	0.305	0.414
HSPB7	HSPA12A	9606.ENSP00000364870	9606.ENSP00000489674	0	0	0	0	0.108	0.071	0	0.386	0.447
HSPB8	HSPA12A	9606.ENSP00000281938	9606.ENSP00000489674	0	0	0	0	0.149	0.071	0	0.319	0.414
HSPB8	SYNPO2	9606.ENSP00000281938	9606.ENSP00000306015	0	0	0	0	0.156	0	0	0.694	0.731
HSPB8	CRYAB	9606.ENSP00000281938	9606.ENSP00000433560	0	0	0	0.764	0.270	0.322	0.400	0.269	0.754
HSPB8	HSPB7	9606.ENSP00000281938	9606.ENSP00000364870	0	0	0	0.664	0.191	0.696	0	0.671	0.912
HSPB8	HSPB2	9606.ENSP00000281938	9606.ENSP00000302476	0	0	0	0.697	0.138	0.501	0	0.891	0.949
ICAM2	VWF	9606.ENSP00000415283	9606.ENSP00000261405	0	0	0	0	0.147	0	0	0.483	0.540
ICAM2	FN1	9606.ENSP00000415283	9606.ENSP00000346839	0	0	0	0	0.057	0	0	0.432	0.441
ICAM2	RHOH	9606.ENSP00000415283	9606.ENSP00000371219	0	0	0	0	0.080	0	0	0.560	0.578
ICAM2	ZFPM2	9606.ENSP00000415283	9606.ENSP00000384179	0	0	0	0	0.044	0	0	0.567	0.568
ID1	DUSP1	9606.ENSP00000365280	9606.ENSP00000239223	0	0	0	0	0.083	0	0	0.409	0.434
ID1	EGR1	9606.ENSP00000365280	9606.ENSP00000239938	0	0	0	0	0.084	0.058	0	0.376	0.415
ID1	BMP4	9606.ENSP00000365280	9606.ENSP00000245451	0	0	0	0	0.084	0	0	0.587	0.606
ID1	DUSP6	9606.ENSP00000365280	9606.ENSP00000279488	0	0	0	0	0.055	0	0	0.476	0.483
ID1	FOS	9606.ENSP00000365280	9606.ENSP00000306245	0	0	0	0	0.109	0	0	0.492	0.528
ID1	CAV1	9606.ENSP00000365280	9606.ENSP00000339191	0	0	0	0	0.125	0.292	0	0.224	0.477
ID1	CD36	9606.ENSP00000365280	9606.ENSP00000415743	0	0	0	0	0.042	0	0	0.428	0.429
ID1	FOXO1	9606.ENSP00000365280	9606.ENSP00000368880	0	0	0	0	0.044	0.292	0	0.237	0.438
ID1	NR4A1	9606.ENSP00000365280	9606.ENSP00000440864	0	0	0	0	0.097	0.292	0	0.213	0.452
ID1	IGF1	9606.ENSP00000365280	9606.ENSP00000376637	0	0	0	0	0.042	0	0	0.471	0.471
ID1	BMP2	9606.ENSP00000365280	9606.ENSP00000368104	0	0	0	0	0.086	0	0	0.586	0.605
ID1	ID4	9606.ENSP00000365280	9606.ENSP00000367972	0	0	0.077	0.812	0.118	0	0	0.714	0.747
ID4	TWIST1	9606.ENSP00000367972	9606.ENSP00000242261	0	0	0	0	0.071	0	0	0.539	0.553
ID4	BMP4	9606.ENSP00000367972	9606.ENSP00000245451	0	0	0	0	0.047	0	0	0.463	0.466
ID4	SOX9	9606.ENSP00000367972	9606.ENSP00000245479	0	0	0	0	0.109	0	0	0.555	0.587
ID4	ZBTB16	9606.ENSP00000367972	9606.ENSP00000338157	0	0	0	0	0.044	0.058	0	0.585	0.593
ID4	ID1	9606.ENSP00000367972	9606.ENSP00000365280	0	0	0.077	0.812	0.118	0	0	0.714	0.747
ID4	IGF1	9606.ENSP00000367972	9606.ENSP00000376637	0	0	0	0	0.070	0	0	0.483	0.498
IDH1	PYGM	9606.ENSP00000390265	9606.ENSP00000164139	0	0	0	0	0.078	0	0	0.439	0.460
IDH1	DLD	9606.ENSP00000390265	9606.ENSP00000205402	0	0	0	0	0.192	0	0.385	0.588	0.777
IDH1	PYGL	9606.ENSP00000390265	9606.ENSP00000216392	0	0	0	0	0.107	0	0	0.439	0.478
IDH1	EHHADH	9606.ENSP00000390265	9606.ENSP00000231887	0	0	0	0	0.152	0	0	0.322	0.400
IDH1	ALDH2	9606.ENSP00000390265	9606.ENSP00000261733	0	0	0	0	0.133	0	0	0.492	0.541
IDH1	EPAS1	9606.ENSP00000390265	9606.ENSP00000263734	0	0	0	0	0.081	0	0	0.467	0.489
IDH1	NNT	9606.ENSP00000390265	9606.ENSP00000264663	0	0	0	0	0.118	0	0	0.519	0.557
IDH1	UQCRC2	9606.ENSP00000390265	9606.ENSP00000268379	0.071	0	0	0	0.183	0	0	0.318	0.437
IDH1	ALDH1A1	9606.ENSP00000390265	9606.ENSP00000297785	0	0	0	0	0.147	0	0	0.706	0.739
IDH1	CKB	9606.ENSP00000390265	9606.ENSP00000299198	0	0	0	0	0.056	0	0	0.479	0.488
IDH1	ACO1	9606.ENSP00000390265	9606.ENSP00000309477	0.102	0	0	0	0.621	0.054	0.942	0.917	0.998
IDH1	PCK1	9606.ENSP00000390265	9606.ENSP00000319814	0	0	0	0	0.049	0	0	0.434	0.439
IDH1	ADSS1	9606.ENSP00000390265	9606.ENSP00000333019	0.088	0	0	0	0.107	0.091	0	0.323	0.432
IDH1	FGFR3	9606.ENSP00000390265	9606.ENSP00000339824	0	0	0	0	0	0	0	0.599	0.599
IDH1	BNIP3	9606.ENSP00000390265	9606.ENSP00000357625	0	0	0	0	0.068	0	0	0.498	0.512
IDH1	ME1	9606.ENSP00000390265	9606.ENSP00000358719	0.060	0	0	0	0.167	0.071	0	0.699	0.752
IDH1	SCD	9606.ENSP00000390265	9606.ENSP00000359380	0	0	0	0	0.314	0	0	0.252	0.465
IDH1	PGM1	9606.ENSP00000390265	9606.ENSP00000360124	0	0	0	0	0.145	0	0	0.487	0.543
IDH1	PCCA	9606.ENSP00000390265	9606.ENSP00000365462	0.042	0	0	0	0.121	0	0.190	0.308	0.465
IDH1	GPX3	9606.ENSP00000390265	9606.ENSP00000373477	0	0	0	0	0.043	0	0	0.447	0.448
IDH1	ALDOC	9606.ENSP00000390265	9606.ENSP00000378731	0	0	0	0	0.060	0	0	0.390	0.403
IDH1	PFKFB3	9606.ENSP00000390265	9606.ENSP00000492001	0	0	0	0	0	0	0	0.473	0.473
IDH1	SOD2	9606.ENSP00000390265	9606.ENSP00000446252	0.053	0	0	0	0.123	0.071	0	0.422	0.494
IDH1	ENO2	9606.ENSP00000390265	9606.ENSP00000437402	0	0	0	0	0.191	0.162	0	0.603	0.707
IDH1	CEBPA	9606.ENSP00000390265	9606.ENSP00000427514	0	0	0	0	0.095	0	0	0.693	0.710
IDH1	PC	9606.ENSP00000390265	9606.ENSP00000498994	0	0	0	0	0.195	0	0	0.716	0.761
IDH1	SUCLA2	9606.ENSP00000390265	9606.ENSP00000494360	0.102	0	0	0	0.646	0	0	0.578	0.854
IGF1	DCN	9606.ENSP00000376637	9606.ENSP00000052754	0	0	0	0	0.255	0.139	0.900	0.849	0.989
IGF1	CCL2	9606.ENSP00000376637	9606.ENSP00000225831	0	0	0	0	0.060	0	0	0.755	0.760
IGF1	LTF	9606.ENSP00000376637	9606.ENSP00000231751	0	0	0	0	0.086	0	0	0.604	0.622
IGF1	APOB	9606.ENSP00000376637	9606.ENSP00000233242	0	0	0	0	0.044	0	0	0.415	0.416
IGF1	EGR1	9606.ENSP00000376637	9606.ENSP00000239938	0	0	0	0	0.045	0	0	0.447	0.449
IGF1	LIPE	9606.ENSP00000376637	9606.ENSP00000244289	0	0	0	0	0.061	0	0	0.391	0.403
IGF1	BMP4	9606.ENSP00000376637	9606.ENSP00000245451	0	0	0	0	0.042	0	0	0.605	0.606
IGF1	SOX9	9606.ENSP00000376637	9606.ENSP00000245479	0	0	0	0	0	0	0	0.581	0.581
IGF1	FOSB	9606.ENSP00000376637	9606.ENSP00000245919	0	0	0	0	0.049	0	0	0.429	0.433
IGF1	SERPINF1	9606.ENSP00000376637	9606.ENSP00000254722	0	0	0	0	0.229	0	0	0.330	0.461
IGF1	FABP4	9606.ENSP00000376637	9606.ENSP00000256104	0	0	0	0	0.099	0	0	0.420	0.455
IGF1	LYVE1	9606.ENSP00000376637	9606.ENSP00000256178	0	0	0	0	0.211	0	0	0.274	0.402
IGF1	MMP13	9606.ENSP00000376637	9606.ENSP00000260302	0	0	0	0	0.049	0	0	0.674	0.676
IGF1	VWF	9606.ENSP00000376637	9606.ENSP00000261405	0	0	0	0	0.110	0	0	0.486	0.523
IGF1	EPAS1	9606.ENSP00000376637	9606.ENSP00000263734	0	0	0	0	0.050	0	0	0.638	0.641
IGF1	BCHE	9606.ENSP00000376637	9606.ENSP00000264381	0	0	0	0	0.083	0	0	0.558	0.577
IGF1	FGF2	9606.ENSP00000376637	9606.ENSP00000264498	0	0	0	0	0.043	0	0	0.882	0.882
IGF1	TIMP3	9606.ENSP00000376637	9606.ENSP00000266085	0	0	0	0	0.064	0	0	0.528	0.540
IGF1	PPARG	9606.ENSP00000376637	9606.ENSP00000287820	0	0	0	0	0.044	0	0	0.828	0.828
IGF1	IGFBP6	9606.ENSP00000376637	9606.ENSP00000301464	0	0	0	0	0.064	0.153	0.700	0.997	0.999
IGF1	HSPB2	9606.ENSP00000376637	9606.ENSP00000302476	0	0	0	0	0.109	0	0	0.360	0.405
IGF1	IRS1	9606.ENSP00000376637	9606.ENSP00000304895	0	0	0	0	0	0	0.500	0.998	0.998
IGF1	FOS	9606.ENSP00000376637	9606.ENSP00000306245	0	0	0	0	0.049	0	0	0.582	0.585
IGF1	VEGFB	9606.ENSP00000376637	9606.ENSP00000311127	0	0	0	0	0	0	0	0.429	0.429
IGF1	LEP	9606.ENSP00000376637	9606.ENSP00000312652	0	0	0	0	0.072	0	0	0.903	0.907
IGF1	BGN	9606.ENSP00000376637	9606.ENSP00000327336	0	0	0	0	0.110	0.139	0	0.633	0.695
IGF1	CAV1	9606.ENSP00000376637	9606.ENSP00000339191	0	0	0	0	0.054	0	0	0.728	0.731
IGF1	FGFR3	9606.ENSP00000376637	9606.ENSP00000339824	0	0	0	0	0	0	0.650	0.445	0.797
IGF1	PRELP	9606.ENSP00000376637	9606.ENSP00000343924	0	0	0	0	0.088	0.139	0	0.447	0.527
IGF1	FN1	9606.ENSP00000376637	9606.ENSP00000346839	0	0	0	0	0.107	0	0	0.901	0.907
IGF1	FMOD	9606.ENSP00000376637	9606.ENSP00000347041	0	0	0	0	0.177	0.139	0	0.563	0.663
IGF1	FCGR2B	9606.ENSP00000376637	9606.ENSP00000351497	0	0	0	0	0.139	0	0	0.761	0.785
IGF1	HSD11B1	9606.ENSP00000376637	9606.ENSP00000355995	0	0	0	0	0.072	0	0	0.400	0.419
IGF1	ZCCHC24	9606.ENSP00000376637	9606.ENSP00000361411	0	0	0	0	0.072	0	0	0.385	0.404
IGF1	CCN5	9606.ENSP00000376637	9606.ENSP00000361959	0	0	0	0	0.068	0	0	0.565	0.577
IGF1	KLF4	9606.ENSP00000376637	9606.ENSP00000363804	0	0	0	0	0	0	0	0.452	0.452
IGF1	OGN	9606.ENSP00000376637	9606.ENSP00000364711	0	0	0	0	0.235	0.139	0	0.322	0.514
IGF1	IRS2	9606.ENSP00000376637	9606.ENSP00000365016	0	0	0	0	0	0	0.500	0.970	0.984
IGF1	ID1	9606.ENSP00000376637	9606.ENSP00000365280	0	0	0	0	0.042	0	0	0.471	0.471
IGF1	ID4	9606.ENSP00000376637	9606.ENSP00000367972	0	0	0	0	0.070	0	0	0.483	0.498
IGF1	BMP2	9606.ENSP00000376637	9606.ENSP00000368104	0	0	0	0	0	0	0	0.784	0.784
IGF1	FOXO1	9606.ENSP00000376637	9606.ENSP00000368880	0	0	0	0	0.068	0	0	0.908	0.910
IGF1	SDC1	9606.ENSP00000376637	9606.ENSP00000370542	0	0	0	0	0.042	0	0	0.601	0.601
IGF1	IL33	9606.ENSP00000376637	9606.ENSP00000370842	0	0	0	0	0.123	0	0	0.348	0.403
IGF1	GPX3	9606.ENSP00000376637	9606.ENSP00000373477	0	0	0	0	0.049	0	0	0.481	0.485
IGF1	GPER1	9606.ENSP00000376637	9606.ENSP00000380281	0	0	0	0	0	0	0	0.417	0.416
IGF1	AGTR1	9606.ENSP00000376637	9606.ENSP00000398832	0	0	0	0	0.117	0	0	0.370	0.420
IGF1	EFEMP1	9606.ENSP00000376637	9606.ENSP00000378058	0	0	0	0	0.072	0	0	0.418	0.436
IGF1	CEBPA	9606.ENSP00000376637	9606.ENSP00000427514	0	0	0	0	0.044	0	0	0.444	0.445
IGF1	LPL	9606.ENSP00000376637	9606.ENSP00000497642	0	0	0	0	0.064	0	0	0.446	0.459
IGF1	ZNF423	9606.ENSP00000376637	9606.ENSP00000455426	0	0	0	0	0.074	0	0	0.455	0.473
IGF1	CD36	9606.ENSP00000376637	9606.ENSP00000415743	0	0	0	0	0.126	0	0	0.447	0.496
IGF1	MFAP4	9606.ENSP00000376637	9606.ENSP00000378957	0	0	0	0	0.139	0	0	0.485	0.538
IGF1	MRC1	9606.ENSP00000376637	9606.ENSP00000455897	0	0	0	0	0.222	0	0	0.448	0.552
IGF1	SOD2	9606.ENSP00000376637	9606.ENSP00000446252	0	0	0	0	0	0	0	0.586	0.586
IGF1	FGF13	9606.ENSP00000376637	9606.ENSP00000396198	0	0	0	0	0.049	0	0	0.741	0.744
IGF1	ADIPOQ	9606.ENSP00000376637	9606.ENSP00000389814	0	0	0	0	0.085	0	0	0.769	0.779
IGF1	PDGFD	9606.ENSP00000376637	9606.ENSP00000376865	0	0	0	0	0.085	0	0.900	0.313	0.931
IGF1	GHR	9606.ENSP00000376637	9606.ENSP00000483403	0	0	0	0	0.203	0	0	0.947	0.956
IGFBP6	CAV1	9606.ENSP00000301464	9606.ENSP00000339191	0	0	0	0	0.334	0	0	0.151	0.410
IGFBP6	IGF1	9606.ENSP00000301464	9606.ENSP00000376637	0	0	0	0	0.064	0.153	0.700	0.997	0.999
IL17RB	ZBTB16	9606.ENSP00000288167	9606.ENSP00000338157	0	0	0	0	0	0.050	0.098	0.400	0.440
IL17RB	TSLP	9606.ENSP00000288167	9606.ENSP00000339804	0	0	0	0	0	0	0	0.801	0.801
IL17RB	IL33	9606.ENSP00000288167	9606.ENSP00000370842	0	0	0	0	0	0	0	0.931	0.931
IL33	CCL2	9606.ENSP00000370842	9606.ENSP00000225831	0	0	0	0	0.072	0	0	0.697	0.706
IL33	LYVE1	9606.ENSP00000370842	9606.ENSP00000256178	0	0	0	0	0.197	0	0	0.296	0.411
IL33	FGF2	9606.ENSP00000370842	9606.ENSP00000264498	0	0	0	0	0.109	0	0	0.370	0.415
IL33	PPARG	9606.ENSP00000370842	9606.ENSP00000287820	0	0	0	0	0.069	0	0	0.430	0.447
IL33	IL17RB	9606.ENSP00000370842	9606.ENSP00000288167	0	0	0	0	0	0	0	0.931	0.931
IL33	CPA3	9606.ENSP00000370842	9606.ENSP00000296046	0	0	0	0	0.086	0	0	0.375	0.404
IL33	CAV1	9606.ENSP00000370842	9606.ENSP00000339191	0	0	0	0	0.075	0	0	0.486	0.504
IL33	TSLP	9606.ENSP00000370842	9606.ENSP00000339804	0	0	0	0	0.123	0	0	0.924	0.930
IL33	FN1	9606.ENSP00000370842	9606.ENSP00000346839	0	0	0	0	0	0	0	0.400	0.400
IL33	FCGR2B	9606.ENSP00000370842	9606.ENSP00000351497	0	0	0	0	0.067	0	0	0.439	0.454
IL33	ACKR1	9606.ENSP00000370842	9606.ENSP00000357103	0	0	0	0	0.186	0	0	0.426	0.512
IL33	NAIP	9606.ENSP00000370842	9606.ENSP00000428657	0	0	0	0	0.086	0	0	0.372	0.401
IL33	IGF1	9606.ENSP00000370842	9606.ENSP00000376637	0	0	0	0	0.123	0	0	0.348	0.403
IL33	CCL8	9606.ENSP00000370842	9606.ENSP00000378118	0	0	0	0	0.074	0	0	0.392	0.412
IL33	MRC1	9606.ENSP00000370842	9606.ENSP00000455897	0	0	0	0	0.086	0	0	0.488	0.512
INS-IGF2	LEP	9606.ENSP00000380440	9606.ENSP00000312652	0	0	0	0	0	0	0	0.715	0.715
IRS1	CCL2	9606.ENSP00000304895	9606.ENSP00000225831	0	0	0	0	0	0	0	0.507	0.507
IRS1	APOB	9606.ENSP00000304895	9606.ENSP00000233242	0	0	0	0	0.049	0.053	0	0.447	0.458
IRS1	LIPE	9606.ENSP00000304895	9606.ENSP00000244289	0	0	0	0	0	0	0	0.548	0.548
IRS1	FABP4	9606.ENSP00000304895	9606.ENSP00000256104	0	0	0	0	0	0	0	0.475	0.475
IRS1	PRKAR2B	9606.ENSP00000304895	9606.ENSP00000265717	0	0	0	0	0	0.046	0	0.435	0.437
IRS1	PID1	9606.ENSP00000304895	9606.ENSP00000283937	0	0	0	0	0.047	0	0	0.492	0.495
IRS1	PPARG	9606.ENSP00000304895	9606.ENSP00000287820	0	0	0	0	0.042	0.050	0	0.724	0.726
IRS1	PLIN1	9606.ENSP00000304895	9606.ENSP00000300055	0	0	0	0	0.064	0.098	0	0.433	0.479
IRS1	RBP4	9606.ENSP00000304895	9606.ENSP00000360522	0	0	0	0	0.049	0	0	0.401	0.406
IRS1	TXNIP	9606.ENSP00000304895	9606.ENSP00000462521	0	0	0	0	0	0.071	0	0.389	0.408
IRS1	FOS	9606.ENSP00000304895	9606.ENSP00000306245	0	0	0	0	0.042	0.094	0	0.384	0.418
IRS1	GPX3	9606.ENSP00000304895	9606.ENSP00000373477	0	0	0	0	0	0.091	0	0.393	0.424
IRS1	DGAT1	9606.ENSP00000304895	9606.ENSP00000482264	0	0	0	0	0	0.052	0	0.429	0.436
IRS1	SCD	9606.ENSP00000304895	9606.ENSP00000359380	0	0	0	0	0.044	0.045	0	0.442	0.446
IRS1	CEBPA	9606.ENSP00000304895	9606.ENSP00000427514	0	0	0	0	0	0.045	0	0.507	0.509
IRS1	PIR	9606.ENSP00000304895	9606.ENSP00000369786	0	0	0	0	0.049	0.066	0	0.519	0.535
IRS1	PCK1	9606.ENSP00000304895	9606.ENSP00000319814	0	0	0	0	0	0	0	0.537	0.537
IRS1	CD36	9606.ENSP00000304895	9606.ENSP00000415743	0	0	0	0	0	0.292	0	0.541	0.661
IRS1	LPL	9606.ENSP00000304895	9606.ENSP00000497642	0	0	0	0	0	0	0	0.667	0.667
IRS1	FGFR3	9606.ENSP00000304895	9606.ENSP00000339824	0	0	0	0	0.042	0	0.650	0.187	0.703
IRS1	GHR	9606.ENSP00000304895	9606.ENSP00000483403	0	0	0	0	0.045	0	0.500	0.447	0.712
IRS1	CAV1	9606.ENSP00000304895	9606.ENSP00000339191	0	0	0	0	0.087	0	0	0.709	0.722
IRS1	ADIPOQ	9606.ENSP00000304895	9606.ENSP00000389814	0	0	0	0	0	0	0	0.734	0.734
IRS1	FN1	9606.ENSP00000304895	9606.ENSP00000346839	0	0	0	0	0.084	0	0.500	0.554	0.777
IRS1	FOXO1	9606.ENSP00000304895	9606.ENSP00000368880	0	0	0	0	0.049	0.091	0	0.845	0.854
IRS1	LEP	9606.ENSP00000304895	9606.ENSP00000312652	0	0	0	0	0.069	0	0.500	0.928	0.963
IRS1	IRS2	9606.ENSP00000304895	9606.ENSP00000365016	0	0	0	0.816	0.044	0.287	0.900	0.970	0.997
IRS1	IGF1	9606.ENSP00000304895	9606.ENSP00000376637	0	0	0	0	0	0	0.500	0.998	0.998
IRS2	ACADL	9606.ENSP00000365016	9606.ENSP00000233710	0	0	0	0	0.051	0.051	0	0.467	0.479
IRS2	LIPE	9606.ENSP00000365016	9606.ENSP00000244289	0	0	0	0	0	0	0	0.404	0.404
IRS2	PPARG	9606.ENSP00000365016	9606.ENSP00000287820	0	0	0	0	0.047	0.050	0	0.589	0.595
IRS2	IRS1	9606.ENSP00000365016	9606.ENSP00000304895	0	0	0	0.816	0.044	0.287	0.900	0.970	0.997
IRS2	LEP	9606.ENSP00000365016	9606.ENSP00000312652	0	0	0	0	0.069	0	0.500	0.785	0.891
IRS2	PCK1	9606.ENSP00000365016	9606.ENSP00000319814	0	0	0	0	0.042	0	0	0.537	0.538
IRS2	LPL	9606.ENSP00000365016	9606.ENSP00000497642	0	0	0	0	0.056	0	0	0.419	0.428
IRS2	CD36	9606.ENSP00000365016	9606.ENSP00000415743	0	0	0	0	0	0	0	0.438	0.438
IRS2	ADIPOQ	9606.ENSP00000365016	9606.ENSP00000389814	0	0	0	0	0	0	0	0.601	0.601
IRS2	GHR	9606.ENSP00000365016	9606.ENSP00000483403	0	0	0	0	0.042	0	0.500	0.369	0.671
IRS2	FOXO1	9606.ENSP00000365016	9606.ENSP00000368880	0	0	0	0	0.134	0.091	0	0.796	0.825
IRS2	IGF1	9606.ENSP00000365016	9606.ENSP00000376637	0	0	0	0	0	0	0.500	0.970	0.984
ITGA7	SGCG	9606.ENSP00000452120	9606.ENSP00000218867	0	0	0	0	0.067	0	0	0.573	0.584
ITGA7	LAMA4	9606.ENSP00000452120	9606.ENSP00000230538	0	0	0	0	0.070	0.100	0.650	0.681	0.894
ITGA7	LAMC1	9606.ENSP00000452120	9606.ENSP00000258341	0	0	0	0	0.062	0.071	0.650	0.389	0.788
ITGA7	VWF	9606.ENSP00000452120	9606.ENSP00000261405	0	0	0	0	0.097	0	0.650	0.160	0.711
ITGA7	TNC	9606.ENSP00000452120	9606.ENSP00000265131	0	0	0	0	0.075	0.098	0.650	0.086	0.697
ITGA7	TIMP3	9606.ENSP00000452120	9606.ENSP00000266085	0	0	0	0	0.094	0	0	0.608	0.630
ITGA7	COL4A5	9606.ENSP00000452120	9606.ENSP00000331902	0	0	0	0	0.067	0	0.650	0.162	0.702
ITGA7	THBS4	9606.ENSP00000452120	9606.ENSP00000339730	0	0	0	0	0.150	0.054	0.650	0.174	0.736
ITGA7	FN1	9606.ENSP00000452120	9606.ENSP00000346839	0	0	0	0	0.062	0	0.650	0.700	0.892
ITGA7	COL6A6	9606.ENSP00000452120	9606.ENSP00000351310	0	0	0	0	0	0	0.650	0.283	0.738
ITGA7	DMD	9606.ENSP00000452120	9606.ENSP00000354923	0	0	0	0	0.056	0	0	0.703	0.707
ITGA7	RELN	9606.ENSP00000452120	9606.ENSP00000392423	0	0	0	0	0.043	0.091	0.650	0.154	0.708
ITGA7	LAMA2	9606.ENSP00000452120	9606.ENSP00000400365	0	0	0	0	0.097	0.100	0.650	0.711	0.906
ITGA7	ACSS3	9606.ENSP00000452120	9606.ENSP00000449535	0	0	0	0	0.072	0	0	0.389	0.409
ITGA7	PLP1	9606.ENSP00000452120	9606.ENSP00000481006	0	0	0	0	0.137	0	0.360	0.083	0.449
ITGA7	TLN2	9606.ENSP00000452120	9606.ENSP00000453508	0	0	0	0	0.094	0.062	0.650	0.511	0.835
ITGB1BP1	TLN2	9606.ENSP00000353850	9606.ENSP00000453508	0	0	0	0	0	0	0	0.618	0.618
ITIH5	PRELP	9606.ENSP00000380333	9606.ENSP00000343924	0	0	0	0	0.668	0.101	0	0.077	0.700
JAM2	ADAMTS1	9606.ENSP00000383376	9606.ENSP00000284984	0	0	0	0	0.055	0	0	0.511	0.518
KANK1	KANK4	9606.ENSP00000477725	9606.ENSP00000360195	0	0	0	0.705	0.049	0	0	0.488	0.492
KANK1	SYNPO	9606.ENSP00000477725	9606.ENSP00000377789	0	0	0	0	0	0.091	0	0.514	0.539
KANK1	TLN2	9606.ENSP00000477725	9606.ENSP00000453508	0	0	0	0	0.043	0.042	0	0.977	0.977
