"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"RichFactor"	"FoldEnrichment"	"zScore"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M2"	"FCERI mediated MAPK activation"	"FCERI mediated MAPK activation"	"1/81"	"77/7644"	0.012987012987013	1.22558922558923	0.205887148153148	0.561508665406305	0.758342907609798	0.714007070350566	"VAV3"	1
"M2"	"Metabolism of nucleotides"	"Metabolism of nucleotides"	"1/81"	"78/7644"	0.0128205128205128	1.20987654320988	0.192799287406236	0.56620244076009	0.758342907609798	0.714007070350566	"AK5"	1
"M2"	"Platelet homeostasis"	"Platelet homeostasis"	"1/81"	"79/7644"	0.0126582278481013	1.19456165025785	0.179884486081623	0.570846585922452	0.758342907609798	0.714007070350566	"ITPR1"	1
"M2"	"Fatty acid, triacylglycerol, and ketone body metabolism"	"Fatty acid, triacylglycerol, and ketone body metabolism"	"2/81"	"181/7644"	0.0110497237569061	1.04276652342951	0.0602578875667756	0.575795895552834	0.758342907609798	0.714007070350566	"ELOVL2/HMGCS2"	2
"M2"	"Unfolded Protein Response (UPR)"	"Unfolded Protein Response (UPR)"	"1/81"	"82/7644"	0.0121951219512195	1.15085817524842	0.142129696606168	0.584486396388842	0.758342907609798	0.714007070350566	"XBP1"	1
"M2"	"p75 NTR receptor-mediated signalling"	"p75 NTR receptor-mediated signalling"	"1/81"	"83/7644"	0.0120481927710843	1.13699241410085	0.129859383015423	0.588937150407951	0.758342907609798	0.714007070350566	"VAV3"	1
"M2"	"Peptide hormone metabolism"	"Peptide hormone metabolism"	"1/81"	"83/7644"	0.0120481927710843	1.13699241410085	0.129859383015423	0.588937150407951	0.758342907609798	0.714007070350566	"CPB1"	1
"M2"	"Metabolism of amino acids and derivatives"	"Metabolism of amino acids and derivatives"	"2/81"	"188/7644"	0.0106382978723404	1.00394011032309	0.00566059060510925	0.596640304367234	0.758342907609798	0.714007070350566	"GPT2/ACADSB"	2
"M2"	"Meiosis"	"Meiosis"	"1/81"	"85/7644"	0.0117647058823529	1.11023965141612	0.105765130726109	0.597697875450743	0.758342907609798	0.714007070350566	"HSPA2"	1
"M2"	"Mitochondrial translation elongation"	"Mitochondrial translation elongation"	"1/81"	"86/7644"	0.0116279069767442	1.09732988802756	0.0939332599152377	0.602008825588127	0.758342907609798	0.714007070350566	"MRPS30"	1
"M2"	"Mitochondrial translation initiation"	"Mitochondrial translation initiation"	"1/81"	"86/7644"	0.0116279069767442	1.09732988802756	0.0939332599152377	0.602008825588127	0.758342907609798	0.714007070350566	"MRPS30"	1
"M2"	"Mitochondrial translation termination"	"Mitochondrial translation termination"	"1/81"	"86/7644"	0.0116279069767442	1.09732988802756	0.0939332599152377	0.602008825588127	0.758342907609798	0.714007070350566	"MRPS30"	1
"M2"	"MyD88 cascade initiated on plasma membrane"	"MyD88 cascade initiated on plasma membrane"	"1/81"	"86/7644"	0.0116279069767442	1.09732988802756	0.0939332599152377	0.602008825588127	0.758342907609798	0.714007070350566	"DUSP4"	1
"M2"	"Regulation of mRNA stability by proteins that bind AU-rich elements"	"Regulation of mRNA stability by proteins that bind AU-rich elements"	"1/81"	"86/7644"	0.0116279069767442	1.09732988802756	0.0939332599152377	0.602008825588127	0.758342907609798	0.714007070350566	"HSPB1"	1
"M2"	"Toll Like Receptor 10 (TLR10) Cascade"	"Toll Like Receptor 10 (TLR10) Cascade"	"1/81"	"86/7644"	0.0116279069767442	1.09732988802756	0.0939332599152377	0.602008825588127	0.758342907609798	0.714007070350566	"DUSP4"	1
"M2"	"Toll Like Receptor 5 (TLR5) Cascade"	"Toll Like Receptor 5 (TLR5) Cascade"	"1/81"	"86/7644"	0.0116279069767442	1.09732988802756	0.0939332599152377	0.602008825588127	0.758342907609798	0.714007070350566	"DUSP4"	1
"M2"	"TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation"	"TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation"	"1/81"	"86/7644"	0.0116279069767442	1.09732988802756	0.0939332599152377	0.602008825588127	0.758342907609798	0.714007070350566	"DUSP4"	1
"M2"	"Defective AMN causes hereditary megaloblastic anemia 1"	"Defective AMN causes hereditary megaloblastic anemia 1"	"1/81"	"87/7644"	0.0114942528735632	1.08471690080885	0.0822398602897738	0.606274145133954	0.758342907609798	0.714007070350566	"SLC19A2"	1
"M2"	"Defective BTD causes biotidinase deficiency"	"Defective BTD causes biotidinase deficiency"	"1/81"	"87/7644"	0.0114942528735632	1.08471690080885	0.0822398602897738	0.606274145133954	0.758342907609798	0.714007070350566	"SLC19A2"	1
"M2"	"Defective CD320 causes methylmalonic aciduria"	"Defective CD320 causes methylmalonic aciduria"	"1/81"	"87/7644"	0.0114942528735632	1.08471690080885	0.0822398602897738	0.606274145133954	0.758342907609798	0.714007070350566	"SLC19A2"	1
"M2"	"Defective CUBN causes hereditary megaloblastic anemia 1"	"Defective CUBN causes hereditary megaloblastic anemia 1"	"1/81"	"87/7644"	0.0114942528735632	1.08471690080885	0.0822398602897738	0.606274145133954	0.758342907609798	0.714007070350566	"SLC19A2"	1
"M2"	"Defective GIF causes intrinsic factor deficiency"	"Defective GIF causes intrinsic factor deficiency"	"1/81"	"87/7644"	0.0114942528735632	1.08471690080885	0.0822398602897738	0.606274145133954	0.758342907609798	0.714007070350566	"SLC19A2"	1
"M2"	"Defective HLCS causes multiple carboxylase deficiency"	"Defective HLCS causes multiple carboxylase deficiency"	"1/81"	"87/7644"	0.0114942528735632	1.08471690080885	0.0822398602897738	0.606274145133954	0.758342907609798	0.714007070350566	"SLC19A2"	1
"M2"	"Defective LMBRD1 causes methylmalonic aciduria and homocystinuria type cblF"	"Defective LMBRD1 causes methylmalonic aciduria and homocystinuria type cblF"	"1/81"	"87/7644"	0.0114942528735632	1.08471690080885	0.0822398602897738	0.606274145133954	0.758342907609798	0.714007070350566	"SLC19A2"	1
"M2"	"Defective MMAA causes methylmalonic aciduria type cblA"	"Defective MMAA causes methylmalonic aciduria type cblA"	"1/81"	"87/7644"	0.0114942528735632	1.08471690080885	0.0822398602897738	0.606274145133954	0.758342907609798	0.714007070350566	"SLC19A2"	1
"M2"	"Defective MMAB causes methylmalonic aciduria type cblB"	"Defective MMAB causes methylmalonic aciduria type cblB"	"1/81"	"87/7644"	0.0114942528735632	1.08471690080885	0.0822398602897738	0.606274145133954	0.758342907609798	0.714007070350566	"SLC19A2"	1
"M2"	"Defective MMACHC causes methylmalonic aciduria and homocystinuria type cblC"	"Defective MMACHC causes methylmalonic aciduria and homocystinuria type cblC"	"1/81"	"87/7644"	0.0114942528735632	1.08471690080885	0.0822398602897738	0.606274145133954	0.758342907609798	0.714007070350566	"SLC19A2"	1
"M2"	"Defective MMADHC causes methylmalonic aciduria and homocystinuria type cblD"	"Defective MMADHC causes methylmalonic aciduria and homocystinuria type cblD"	"1/81"	"87/7644"	0.0114942528735632	1.08471690080885	0.0822398602897738	0.606274145133954	0.758342907609798	0.714007070350566	"SLC19A2"	1
"M2"	"Defective MTR causes methylmalonic aciduria and homocystinuria type cblG"	"Defective MTR causes methylmalonic aciduria and homocystinuria type cblG"	"1/81"	"87/7644"	0.0114942528735632	1.08471690080885	0.0822398602897738	0.606274145133954	0.758342907609798	0.714007070350566	"SLC19A2"	1
"M2"	"Defective MTRR causes methylmalonic aciduria and homocystinuria type cblE"	"Defective MTRR causes methylmalonic aciduria and homocystinuria type cblE"	"1/81"	"87/7644"	0.0114942528735632	1.08471690080885	0.0822398602897738	0.606274145133954	0.758342907609798	0.714007070350566	"SLC19A2"	1
"M2"	"Defective MUT causes methylmalonic aciduria mut type"	"Defective MUT causes methylmalonic aciduria mut type"	"1/81"	"87/7644"	0.0114942528735632	1.08471690080885	0.0822398602897738	0.606274145133954	0.758342907609798	0.714007070350566	"SLC19A2"	1
"M2"	"Defective TCN2 causes hereditary megaloblastic anemia"	"Defective TCN2 causes hereditary megaloblastic anemia"	"1/81"	"87/7644"	0.0114942528735632	1.08471690080885	0.0822398602897738	0.606274145133954	0.758342907609798	0.714007070350566	"SLC19A2"	1
"M2"	"Defects in biotin (Btn) metabolism"	"Defects in biotin (Btn) metabolism"	"1/81"	"87/7644"	0.0114942528735632	1.08471690080885	0.0822398602897738	0.606274145133954	0.758342907609798	0.714007070350566	"SLC19A2"	1
"M2"	"Defects in cobalamin (B12) metabolism"	"Defects in cobalamin (B12) metabolism"	"1/81"	"87/7644"	0.0114942528735632	1.08471690080885	0.0822398602897738	0.606274145133954	0.758342907609798	0.714007070350566	"SLC19A2"	1
"M2"	"Defects in vitamin and cofactor metabolism"	"Defects in vitamin and cofactor metabolism"	"1/81"	"87/7644"	0.0114942528735632	1.08471690080885	0.0822398602897738	0.606274145133954	0.758342907609798	0.714007070350566	"SLC19A2"	1
"M2"	"Metabolism of vitamins and cofactors"	"Metabolism of vitamins and cofactors"	"1/81"	"87/7644"	0.0114942528735632	1.08471690080885	0.0822398602897738	0.606274145133954	0.758342907609798	0.714007070350566	"SLC19A2"	1
"M2"	"Metabolism of water-soluble vitamins and cofactors"	"Metabolism of water-soluble vitamins and cofactors"	"1/81"	"87/7644"	0.0114942528735632	1.08471690080885	0.0822398602897738	0.606274145133954	0.758342907609798	0.714007070350566	"SLC19A2"	1
"M2"	"Respiratory electron transport"	"Respiratory electron transport"	"1/81"	"87/7644"	0.0114942528735632	1.08471690080885	0.0822398602897738	0.606274145133954	0.758342907609798	0.714007070350566	"COX6C"	1
"M2"	"MyD88 dependent cascade initiated on endosome"	"MyD88 dependent cascade initiated on endosome"	"1/81"	"88/7644"	0.0113636363636364	1.07239057239057	0.070681337830951	0.610494311105127	0.758614242324075	0.714262541724376	"DUSP4"	1
"M2"	"Toll Like Receptor 7/8 (TLR7/8) Cascade"	"Toll Like Receptor 7/8 (TLR7/8) Cascade"	"1/81"	"88/7644"	0.0113636363636364	1.07239057239057	0.070681337830951	0.610494311105127	0.758614242324075	0.714262541724376	"DUSP4"	1
"M2"	"Eukaryotic Translation Elongation"	"Eukaryotic Translation Elongation"	"1/81"	"89/7644"	0.0112359550561798	1.06034124011652	0.0592542341677383	0.614669795594339	0.75882688120604	0.714462748865012	"EEF1A2"	1
"M2"	"IRS-related events triggered by IGF1R"	"IRS-related events triggered by IGF1R"	"1/81"	"89/7644"	0.0112359550561798	1.06034124011652	0.0592542341677383	0.614669795594339	0.75882688120604	0.714462748865012	"IGF1R"	1
"M2"	"Diseases associated with visual transduction"	"Diseases associated with visual transduction"	"1/81"	"92/7644"	0.0108695652173913	1.02576489533011	0.0257287504435345	0.626932808284429	0.759129502683063	0.714747677849072	"LRP2"	1
"M2"	"IGF1R signaling cascade"	"IGF1R signaling cascade"	"1/81"	"92/7644"	0.0108695652173913	1.02576489533011	0.0257287504435345	0.626932808284429	0.759129502683063	0.714747677849072	"IGF1R"	1
"M2"	"Mitochondrial translation"	"Mitochondrial translation"	"1/81"	"92/7644"	0.0108695652173913	1.02576489533011	0.0257287504435345	0.626932808284429	0.759129502683063	0.714747677849072	"MRPS30"	1
"M2"	"Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)"	"Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)"	"1/81"	"92/7644"	0.0108695652173913	1.02576489533011	0.0257287504435345	0.626932808284429	0.759129502683063	0.714747677849072	"IGF1R"	1
"M2"	"Toll Like Receptor 9 (TLR9) Cascade"	"Toll Like Receptor 9 (TLR9) Cascade"	"1/81"	"92/7644"	0.0108695652173913	1.02576489533011	0.0257287504435345	0.626932808284429	0.759129502683063	0.714747677849072	"DUSP4"	1
"M2"	"Visual phototransduction"	"Visual phototransduction"	"1/81"	"92/7644"	0.0108695652173913	1.02576489533011	0.0257287504435345	0.626932808284429	0.759129502683063	0.714747677849072	"LRP2"	1
"M2"	"EPH-Ephrin signaling"	"EPH-Ephrin signaling"	"1/81"	"94/7644"	0.0106382978723404	1.00394011032309	0.00397764685008231	0.634893180642052	0.760403740695846	0.715947418680438	"VAV3"	1
"M2"	"Transport of inorganic cations/anions and amino acids/oligopeptides"	"Transport of inorganic cations/anions and amino acids/oligopeptides"	"1/81"	"94/7644"	0.0106382978723404	1.00394011032309	0.00397764685008231	0.634893180642052	0.760403740695846	0.715947418680438	"SLC1A4"	1
"M2"	"Regulation of actin dynamics for phagocytic cup formation"	"Regulation of actin dynamics for phagocytic cup formation"	"1/81"	"95/7644"	0.0105263157894737	0.993372319688109	-0.00672676151626985	0.638810220690793	0.760403740695846	0.715947418680438	"VAV3"	1
"M2"	"MyD88:Mal cascade initiated on plasma membrane"	"MyD88:Mal cascade initiated on plasma membrane"	"1/81"	"96/7644"	0.0104166666666667	0.983024691358025	-0.0173206720604447	0.642685750181327	0.760403740695846	0.715947418680438	"DUSP4"	1
"M2"	"Toll Like Receptor 2 (TLR2) Cascade"	"Toll Like Receptor 2 (TLR2) Cascade"	"1/81"	"96/7644"	0.0104166666666667	0.983024691358025	-0.0173206720604447	0.642685750181327	0.760403740695846	0.715947418680438	"DUSP4"	1
"M2"	"Toll Like Receptor TLR1:TLR2 Cascade"	"Toll Like Receptor TLR1:TLR2 Cascade"	"1/81"	"96/7644"	0.0104166666666667	0.983024691358025	-0.0173206720604447	0.642685750181327	0.760403740695846	0.715947418680438	"DUSP4"	1
"M2"	"Toll Like Receptor TLR6:TLR2 Cascade"	"Toll Like Receptor TLR6:TLR2 Cascade"	"1/81"	"96/7644"	0.0104166666666667	0.983024691358025	-0.0173206720604447	0.642685750181327	0.760403740695846	0.715947418680438	"DUSP4"	1
"M2"	"Chromatin modifying enzymes"	"Chromatin modifying enzymes"	"2/81"	"208/7644"	0.00961538461538462	0.907407407407407	-0.140108863562375	0.652003980554493	0.760403740695846	0.715947418680438	"CCND1/ELP2"	2
"M2"	"Chromatin organization"	"Chromatin organization"	"2/81"	"208/7644"	0.00961538461538462	0.907407407407407	-0.140108863562375	0.652003980554493	0.760403740695846	0.715947418680438	"CCND1/ELP2"	2
"M2"	"Hedgehog 'off' state"	"Hedgehog 'off' state"	"1/81"	"99/7644"	0.0101010101010101	0.953236064347176	-0.0484647992921616	0.654067597537852	0.760403740695846	0.715947418680438	"ADCY1"	1
"M2"	"MyD88-independent cascade"	"MyD88-independent cascade"	"1/81"	"99/7644"	0.0101010101010101	0.953236064347176	-0.0484647992921616	0.654067597537852	0.760403740695846	0.715947418680438	"DUSP4"	1
"M2"	"Toll Like Receptor 3 (TLR3) Cascade"	"Toll Like Receptor 3 (TLR3) Cascade"	"1/81"	"99/7644"	0.0101010101010101	0.953236064347176	-0.0484647992921616	0.654067597537852	0.760403740695846	0.715947418680438	"DUSP4"	1
"M2"	"TRIF-mediated TLR3/TLR4 signaling"	"TRIF-mediated TLR3/TLR4 signaling"	"1/81"	"99/7644"	0.0101010101010101	0.953236064347176	-0.0484647992921616	0.654067597537852	0.760403740695846	0.715947418680438	"DUSP4"	1
"M2"	"HATs acetylate histones"	"HATs acetylate histones"	"1/81"	"105/7644"	0.00952380952380952	0.898765432098766	-0.108092111467367	0.675767766195373	0.781133275793027	0.735465020118973	"ELP2"	1
"M2"	"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins."	"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins."	"1/81"	"108/7644"	0.00925925925925926	0.873799725651577	-0.136687600882136	0.68610802099852	0.781133275793027	0.735465020118973	"COX6C"	1
"M2"	"PPARA activates gene expression"	"PPARA activates gene expression"	"1/81"	"111/7644"	0.00900900900900901	0.850183516850184	-0.164537347873497	0.696122452083435	0.781133275793027	0.735465020118973	"HMGCS2"	1
"M2"	"Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)"	"Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)"	"1/81"	"114/7644"	0.0087719298245614	0.827810266406758	-0.191685640656549	0.705821201897343	0.781133275793027	0.735465020118973	"HMGCS2"	1
"M2"	"Activated TLR4 signalling"	"Activated TLR4 signalling"	"1/81"	"115/7644"	0.00869565217391304	0.82061191626409	-0.200586292527577	0.708985675024344	0.781133275793027	0.735465020118973	"DUSP4"	1
"M2"	"Asparagine N-linked glycosylation"	"Asparagine N-linked glycosylation"	"1/81"	"118/7644"	0.00847457627118644	0.799748901443817	-0.226861705633318	0.718278755991179	0.781133275793027	0.735465020118973	"ST6GALNAC2"	1
"M2"	"Defective ALG1 causes ALG1-CDG (CDG-1k)"	"Defective ALG1 causes ALG1-CDG (CDG-1k)"	"1/81"	"118/7644"	0.00847457627118644	0.799748901443817	-0.226861705633318	0.718278755991179	0.781133275793027	0.735465020118973	"ST6GALNAC2"	1
"M2"	"Defective ALG11 causes ALG11-CDG (CDG-1p)"	"Defective ALG11 causes ALG11-CDG (CDG-1p)"	"1/81"	"118/7644"	0.00847457627118644	0.799748901443817	-0.226861705633318	0.718278755991179	0.781133275793027	0.735465020118973	"ST6GALNAC2"	1
"M2"	"Defective ALG12 causes ALG12-CDG (CDG-1g)"	"Defective ALG12 causes ALG12-CDG (CDG-1g)"	"1/81"	"118/7644"	0.00847457627118644	0.799748901443817	-0.226861705633318	0.718278755991179	0.781133275793027	0.735465020118973	"ST6GALNAC2"	1
"M2"	"Defective ALG14 causes congenital myasthenic syndrome (ALG14-CMS)"	"Defective ALG14 causes congenital myasthenic syndrome (ALG14-CMS)"	"1/81"	"118/7644"	0.00847457627118644	0.799748901443817	-0.226861705633318	0.718278755991179	0.781133275793027	0.735465020118973	"ST6GALNAC2"	1
"M2"	"Defective ALG2 causes ALG2-CDG (CDG-1i)"	"Defective ALG2 causes ALG2-CDG (CDG-1i)"	"1/81"	"118/7644"	0.00847457627118644	0.799748901443817	-0.226861705633318	0.718278755991179	0.781133275793027	0.735465020118973	"ST6GALNAC2"	1
"M2"	"Defective ALG3 causes ALG3-CDG (CDG-1d)"	"Defective ALG3 causes ALG3-CDG (CDG-1d)"	"1/81"	"118/7644"	0.00847457627118644	0.799748901443817	-0.226861705633318	0.718278755991179	0.781133275793027	0.735465020118973	"ST6GALNAC2"	1
"M2"	"Defective ALG6 causes ALG6-CDG (CDG-1c)"	"Defective ALG6 causes ALG6-CDG (CDG-1c)"	"1/81"	"118/7644"	0.00847457627118644	0.799748901443817	-0.226861705633318	0.718278755991179	0.781133275793027	0.735465020118973	"ST6GALNAC2"	1
"M2"	"Defective ALG8 causes ALG8-CDG (CDG-1h)"	"Defective ALG8 causes ALG8-CDG (CDG-1h)"	"1/81"	"118/7644"	0.00847457627118644	0.799748901443817	-0.226861705633318	0.718278755991179	0.781133275793027	0.735465020118973	"ST6GALNAC2"	1
"M2"	"Defective ALG9 causes ALG9-CDG (CDG-1l)"	"Defective ALG9 causes ALG9-CDG (CDG-1l)"	"1/81"	"118/7644"	0.00847457627118644	0.799748901443817	-0.226861705633318	0.718278755991179	0.781133275793027	0.735465020118973	"ST6GALNAC2"	1
"M2"	"Defective DPAGT1 causes DPAGT1-CDG (CDG-1j) and CMSTA2"	"Defective DPAGT1 causes DPAGT1-CDG (CDG-1j) and CMSTA2"	"1/81"	"118/7644"	0.00847457627118644	0.799748901443817	-0.226861705633318	0.718278755991179	0.781133275793027	0.735465020118973	"ST6GALNAC2"	1
"M2"	"Defective MAN1B1 causes MRT15"	"Defective MAN1B1 causes MRT15"	"1/81"	"118/7644"	0.00847457627118644	0.799748901443817	-0.226861705633318	0.718278755991179	0.781133275793027	0.735465020118973	"ST6GALNAC2"	1
"M2"	"Defective MGAT2 causes MGAT2-CDG (CDG-2a)"	"Defective MGAT2 causes MGAT2-CDG (CDG-2a)"	"1/81"	"118/7644"	0.00847457627118644	0.799748901443817	-0.226861705633318	0.718278755991179	0.781133275793027	0.735465020118973	"ST6GALNAC2"	1
"M2"	"Defective MOGS causes MOGS-CDG (CDG-2b)"	"Defective MOGS causes MOGS-CDG (CDG-2b)"	"1/81"	"118/7644"	0.00847457627118644	0.799748901443817	-0.226861705633318	0.718278755991179	0.781133275793027	0.735465020118973	"ST6GALNAC2"	1
"M2"	"Defective MPDU1 causes MPDU1-CDG (CDG-1f)"	"Defective MPDU1 causes MPDU1-CDG (CDG-1f)"	"1/81"	"118/7644"	0.00847457627118644	0.799748901443817	-0.226861705633318	0.718278755991179	0.781133275793027	0.735465020118973	"ST6GALNAC2"	1
"M2"	"Defective RFT1 causes RFT1-CDG (CDG-1n)"	"Defective RFT1 causes RFT1-CDG (CDG-1n)"	"1/81"	"118/7644"	0.00847457627118644	0.799748901443817	-0.226861705633318	0.718278755991179	0.781133275793027	0.735465020118973	"ST6GALNAC2"	1
"M2"	"Diseases associated with N-glycosylation of proteins"	"Diseases associated with N-glycosylation of proteins"	"1/81"	"118/7644"	0.00847457627118644	0.799748901443817	-0.226861705633318	0.718278755991179	0.781133275793027	0.735465020118973	"ST6GALNAC2"	1
"M2"	"G alpha (i) signalling events"	"G alpha (i) signalling events"	"2/81"	"236/7644"	0.00847457627118644	0.799748901443817	-0.32337601951573	0.719302145783025	0.781133275793027	0.735465020118973	"HEBP1/ADCY1"	2
"M2"	"Rho GTPase cycle"	"Rho GTPase cycle"	"1/81"	"122/7644"	0.00819672131147541	0.773527625986642	-0.260949141538546	0.730215010916564	0.786225821413005	0.740259834631326	"VAV3"	1
"M2"	"Signaling by NOTCH"	"Signaling by NOTCH"	"1/81"	"122/7644"	0.00819672131147541	0.773527625986642	-0.260949141538546	0.730215010916564	0.786225821413005	0.740259834631326	"CCND1"	1
"M2"	"Signaling by Rho GTPases"	"Signaling by Rho GTPases"	"1/81"	"122/7644"	0.00819672131147541	0.773527625986642	-0.260949141538546	0.730215010916564	0.786225821413005	0.740259834631326	"VAV3"	1
"M2"	"S Phase"	"S Phase"	"1/81"	"124/7644"	0.00806451612903226	0.7610513739546	-0.2776091964208	0.735994421291789	0.787971428445164	0.741903386315541	"CCND1"	1
"M2"	"Toll Like Receptor 4 (TLR4) Cascade"	"Toll Like Receptor 4 (TLR4) Cascade"	"1/81"	"124/7644"	0.00806451612903226	0.7610513739546	-0.2776091964208	0.735994421291789	0.787971428445164	0.741903386315541	"DUSP4"	1
"M2"	"G alpha (s) signalling events"	"G alpha (s) signalling events"	"1/81"	"126/7644"	0.00793650793650794	0.748971193415638	-0.294025544099977	0.741651519606408	0.791791340650221	0.745499970783016	"ADCY1"	1
"M2"	"Generic Transcription Pathway"	"Generic Transcription Pathway"	"4/81"	"483/7644"	0.0082815734989648	0.781535158346753	-0.513328848583425	0.761871910939863	0.811093972601708	0.763674091687207	"ESR1/ZNF703/AR/PGR"	4
"M2"	"Mitotic G1-G1/S phases"	"Mitotic G1-G1/S phases"	"1/81"	"135/7644"	0.00740740740740741	0.699039780521262	-0.365100406119918	0.76566218024546	0.812845844014087	0.765323541510278	"CCND1"	1
"M2"	"Phospholipid metabolism"	"Phospholipid metabolism"	"1/81"	"138/7644"	0.0072463768115942	0.683843263553409	-0.387851157678135	0.773165105026536	0.818518365377255	0.770664424004692	"INPP5J"	1
"M2"	"beta-catenin independent WNT signaling"	"beta-catenin independent WNT signaling"	"1/81"	"144/7644"	0.00694444444444444	0.655349794238683	-0.432072420137848	0.787466311412807	0.829027033404038	0.780558712189887	"ITPR1"	1
"M2"	"Toll-Like Receptors Cascades"	"Toll-Like Receptors Cascades"	"1/81"	"144/7644"	0.00694444444444444	0.655349794238683	-0.432072420137848	0.787466311412807	0.829027033404038	0.780558712189887	"DUSP4"	1
"M2"	"The citric acid (TCA) cycle and respiratory electron transport"	"The citric acid (TCA) cycle and respiratory electron transport"	"1/81"	"147/7644"	0.00680272108843537	0.641975308641975	-0.453581444760258	0.794279199485467	0.831609393782351	0.782990097187105	"COX6C"	1
"M2"	"Apoptosis"	"Apoptosis"	"1/81"	"148/7644"	0.00675675675675676	0.637637637637638	-0.460666403373825	0.79650187320051	0.831609393782351	0.782990097187105	"MAPT"	1
"M2"	"Translation"	"Translation"	"1/81"	"148/7644"	0.00675675675675676	0.637637637637638	-0.460666403373825	0.79650187320051	0.831609393782351	0.782990097187105	"EEF1A2"	1
"M2"	"Assembly of the primary cilium"	"Assembly of the primary cilium"	"1/81"	"179/7644"	0.00558659217877095	0.527208773018829	-0.662381825555065	0.854790771267554	0.890015665687921	0.837981698842397	"DYNLRB2"	1
"M2"	"Organelle biogenesis and maintenance"	"Organelle biogenesis and maintenance"	"2/81"	"324/7644"	0.00617283950617284	0.582533150434385	-0.79463254507322	0.864070225614585	0.897212645227199	0.844757913434302	"MRPS30/DYNLRB2"	2
"M2"	"G alpha (q) signalling events"	"G alpha (q) signalling events"	"1/81"	"189/7644"	0.00529100529100529	0.499314128943759	-0.721273212862624	0.869808018977475	0.89970942158134	0.847108718000484	"ITPR1"	1
"M2"	"Peptide ligand-binding receptors"	"Peptide ligand-binding receptors"	"1/81"	"190/7644"	0.00526315789473684	0.496686159844055	-0.727023364541993	0.871222579737076	0.89970942158134	0.847108718000484	"HEBP1"	1
"M2"	"Antigen processing: Ubiquitination & Proteasome degradation"	"Antigen processing: Ubiquitination & Proteasome degradation"	"1/81"	"211/7644"	0.004739336492891	0.447252940143935	-0.842583579961219	0.897657314108835	0.924489462084915	0.870440015683339	"FBXO2"	1
"M2"	"Gastrin-CREB signalling pathway via PKC and MAPK"	"Gastrin-CREB signalling pathway via PKC and MAPK"	"1/81"	"217/7644"	0.00460829493087558	0.434886499402628	-0.873949275643209	0.904171355903586	0.92867464468146	0.874380515336801	"ITPR1"	1
"M2"	"Diseases of glycosylation"	"Diseases of glycosylation"	"1/81"	"227/7644"	0.00440528634361234	0.415728503834231	-0.924785214858578	0.914130031294642	0.936365626650458	0.881621850949882	"ST6GALNAC2"	1
"M2"	"Cellular responses to stress"	"Cellular responses to stress"	"1/81"	"249/7644"	0.00401606425702811	0.378997471366949	-1.03098261487882	0.932582191978386	0.952691781023742	0.896993511365223	"HSPA2"	1
"M2"	"Class I MHC mediated antigen processing & presentation"	"Class I MHC mediated antigen processing & presentation"	"1/81"	"255/7644"	0.00392156862745098	0.370079883805374	-1.05874195554538	0.936894743940568	0.954524483745901	0.898719066768117	"FBXO2"	1
"M2"	"Extracellular matrix organization"	"Extracellular matrix organization"	"1/81"	"266/7644"	0.0037593984962406	0.354775828460039	-1.1084331622078	0.944105218551051	0.959291897669835	0.903207758117134	"NTN4"	1
"M2"	"Signaling by Wnt"	"Signaling by Wnt"	"1/81"	"286/7644"	0.0034965034965035	0.32996632996633	-1.19516300331509	0.955191459209195	0.967961398503435	0.911370404367906	"ITPR1"	1
"M2"	"Cytokine Signaling in Immune system"	"Cytokine Signaling in Immune system"	"1/81"	"308/7644"	0.00324675324675325	0.306397306397306	-1.28583089661474	0.964888793709452	0.974868984131728	0.917874144204015	"PRLR"	1
"M2"	"Class A/1 (Rhodopsin-like receptors)"	"Class A/1 (Rhodopsin-like receptors)"	"1/81"	"314/7644"	0.00318471337579618	0.300542580797358	-1.30978950699951	0.967152343096384	0.974868984131728	0.917874144204015	"HEBP1"	1
"M2"	"Defective ACTH causes Obesity and Pro-opiomelanocortinin deficiency (POMCD)"	"Defective ACTH causes Obesity and Pro-opiomelanocortinin deficiency (POMCD)"	"1/81"	"441/7644"	0.00226757369614512	0.213991769547325	-1.7596126278535	0.992088493792351	0.992438477031284	0.934416452474948	"HEBP1"	1
"M2"	"GPCR ligand binding"	"GPCR ligand binding"	"1/81"	"441/7644"	0.00226757369614512	0.213991769547325	-1.7596126278535	0.992088493792351	0.992438477031284	0.934416452474948	"HEBP1"	1
"M2"	"Cell Cycle, Mitotic"	"Cell Cycle, Mitotic"	"1/81"	"445/7644"	0.00224719101123596	0.212068248023304	-1.77239252490678	0.992438477031284	0.992438477031284	0.934416452474948	"CCND1"	1
